ville;code_commune;nom_commune;zone;annee;type_local;prix_m2_median;nb_ventes
Paris;94034;Fresnes;peripherie;2022;Appartement;3474.0;327
Paris;94034;Fresnes;peripherie;2022;Maison;4890.0;42
Paris;94034;Fresnes;peripherie;2023;Appartement;3439.0;243
Paris;94034;Fresnes;peripherie;2023;Maison;5227.0;31
Paris;94034;Fresnes;peripherie;2024;Appartement;3108.0;201
Paris;94034;Fresnes;peripherie;2024;Maison;;22
Paris;94034;Fresnes;peripherie;2025;Appartement;3129.0;237
Paris;94034;Fresnes;peripherie;2025;Maison;4718.0;46
Paris;94037;Gentilly;peripherie;2021;Appartement;6115.0;120
Paris;94037;Gentilly;peripherie;2021;Maison;;23
Paris;94037;Gentilly;peripherie;2022;Appartement;6447.0;135
Paris;94037;Gentilly;peripherie;2022;Maison;;13
Paris;94037;Gentilly;peripherie;2023;Appartement;6087.0;113
Paris;94037;Gentilly;peripherie;2023;Maison;;16
Paris;94037;Gentilly;peripherie;2024;Appartement;5931.0;82
Paris;94037;Gentilly;peripherie;2024;Maison;;11
Paris;94037;Gentilly;peripherie;2025;Appartement;5676.0;135
Paris;94037;Gentilly;peripherie;2025;Maison;;12
Paris;94038;L'Haÿ-les-Roses;peripherie;2021;Appartement;4065.0;226
Paris;94038;L'Haÿ-les-Roses;peripherie;2021;Maison;5702.0;110
Paris;94038;L'Haÿ-les-Roses;peripherie;2022;Appartement;4286.0;278
Paris;94038;L'Haÿ-les-Roses;peripherie;2022;Maison;6429.0;105
Paris;94038;L'Haÿ-les-Roses;peripherie;2023;Appartement;4074.0;175
Paris;94038;L'Haÿ-les-Roses;peripherie;2023;Maison;5750.0;75
Paris;94038;L'Haÿ-les-Roses;peripherie;2024;Appartement;3732.0;161
Paris;94038;L'Haÿ-les-Roses;peripherie;2024;Maison;5496.0;74
Paris;94038;L'Haÿ-les-Roses;peripherie;2025;Appartement;3995.0;188
Paris;94038;L'Haÿ-les-Roses;peripherie;2025;Maison;4947.0;89
Paris;94041;Ivry-sur-Seine;peripherie;2021;Appartement;5339.0;560
Paris;94041;Ivry-sur-Seine;peripherie;2021;Maison;6801.0;47
Paris;94041;Ivry-sur-Seine;peripherie;2022;Appartement;5500.0;590
Paris;94041;Ivry-sur-Seine;peripherie;2022;Maison;7500.0;47
Paris;94041;Ivry-sur-Seine;peripherie;2023;Appartement;5254.0;472
Paris;94041;Ivry-sur-Seine;peripherie;2023;Maison;6422.0;37
Paris;94041;Ivry-sur-Seine;peripherie;2024;Appartement;4824.0;383
Paris;94041;Ivry-sur-Seine;peripherie;2024;Maison;;19
Paris;94041;Ivry-sur-Seine;peripherie;2025;Appartement;4930.0;461
Paris;94041;Ivry-sur-Seine;peripherie;2025;Maison;6062.0;41
Paris;94042;Joinville-le-Pont;peripherie;2021;Appartement;6038.0;198
Paris;94042;Joinville-le-Pont;peripherie;2021;Maison;7362.0;62
Paris;94042;Joinville-le-Pont;peripherie;2022;Appartement;6231.0;231
Paris;94042;Joinville-le-Pont;peripherie;2022;Maison;7963.0;78
Paris;94042;Joinville-le-Pont;peripherie;2023;Appartement;5805.0;167
Paris;94042;Joinville-le-Pont;peripherie;2023;Maison;8433.0;45
Paris;94042;Joinville-le-Pont;peripherie;2024;Appartement;5563.0;161
Paris;94042;Joinville-le-Pont;peripherie;2024;Maison;7346.0;46
Paris;94042;Joinville-le-Pont;peripherie;2025;Appartement;5484.0;179
Paris;94042;Joinville-le-Pont;peripherie;2025;Maison;6818.0;57
Paris;94043;Le Kremlin-Bicêtre;peripherie;2021;Appartement;6065.0;215
Paris;94043;Le Kremlin-Bicêtre;peripherie;2021;Maison;;9
Paris;94043;Le Kremlin-Bicêtre;peripherie;2022;Appartement;6126.0;226
Paris;94043;Le Kremlin-Bicêtre;peripherie;2022;Maison;;14
Paris;94043;Le Kremlin-Bicêtre;peripherie;2023;Appartement;5958.0;177
Paris;94043;Le Kremlin-Bicêtre;peripherie;2023;Maison;;10
Paris;94043;Le Kremlin-Bicêtre;peripherie;2024;Appartement;5614.0;136
Paris;94043;Le Kremlin-Bicêtre;peripherie;2024;Maison;;5
Paris;94043;Le Kremlin-Bicêtre;peripherie;2025;Appartement;5588.0;223
Paris;94043;Le Kremlin-Bicêtre;peripherie;2025;Maison;;11
Paris;94044;Limeil-Brévannes;peripherie;2021;Appartement;3463.0;292
Paris;94044;Limeil-Brévannes;peripherie;2021;Maison;3922.0;97
Paris;94044;Limeil-Brévannes;peripherie;2022;Appartement;3576.0;263
Paris;94044;Limeil-Brévannes;peripherie;2022;Maison;3938.0;74
Paris;94044;Limeil-Brévannes;peripherie;2023;Appartement;3480.0;188
Paris;94044;Limeil-Brévannes;peripherie;2023;Maison;3810.0;68
Paris;94044;Limeil-Brévannes;peripherie;2024;Appartement;3274.0;136
Paris;94044;Limeil-Brévannes;peripherie;2024;Maison;3489.0;63
Paris;94044;Limeil-Brévannes;peripherie;2025;Appartement;3332.0;179
Paris;94044;Limeil-Brévannes;peripherie;2025;Maison;3589.0;57
Paris;94046;Maisons-Alfort;peripherie;2021;Appartement;5863.0;632
Paris;94046;Maisons-Alfort;peripherie;2021;Maison;7064.0;142
Paris;94046;Maisons-Alfort;peripherie;2022;Appartement;6000.0;638
Paris;94046;Maisons-Alfort;peripherie;2022;Maison;7721.0;102
Paris;94046;Maisons-Alfort;peripherie;2023;Appartement;5577.0;448
Paris;94046;Maisons-Alfort;peripherie;2023;Maison;7159.0;89
Paris;94046;Maisons-Alfort;peripherie;2024;Appartement;5422.0;432
Paris;94046;Maisons-Alfort;peripherie;2024;Maison;6609.0;82
Paris;94046;Maisons-Alfort;peripherie;2025;Appartement;5413.0;532
Paris;94046;Maisons-Alfort;peripherie;2025;Maison;6467.0;90
Paris;94047;Mandres-les-Roses;peripherie;2021;Appartement;;13
Paris;94047;Mandres-les-Roses;peripherie;2021;Maison;3415.0;41
Paris;94047;Mandres-les-Roses;peripherie;2022;Appartement;;9
Paris;94047;Mandres-les-Roses;peripherie;2022;Maison;3681.0;41
Paris;94047;Mandres-les-Roses;peripherie;2023;Appartement;;13
Paris;94047;Mandres-les-Roses;peripherie;2023;Maison;;26
Paris;94047;Mandres-les-Roses;peripherie;2024;Appartement;;8
Paris;94047;Mandres-les-Roses;peripherie;2024;Maison;;23
Paris;94047;Mandres-les-Roses;peripherie;2025;Appartement;;6
Paris;94047;Mandres-les-Roses;peripherie;2025;Maison;;28
Paris;94048;Marolles-en-Brie;peripherie;2021;Appartement;;8
Paris;94048;Marolles-en-Brie;peripherie;2021;Maison;3561.0;58
Paris;94048;Marolles-en-Brie;peripherie;2022;Appartement;;9
Paris;94048;Marolles-en-Brie;peripherie;2022;Maison;3760.0;53
Paris;94048;Marolles-en-Brie;peripherie;2023;Appartement;;4
Paris;94048;Marolles-en-Brie;peripherie;2023;Maison;3426.0;40
Paris;94048;Marolles-en-Brie;peripherie;2024;Appartement;;12
Paris;94048;Marolles-en-Brie;peripherie;2024;Maison;3395.0;31
Paris;94048;Marolles-en-Brie;peripherie;2025;Appartement;;9
Paris;94048;Marolles-en-Brie;peripherie;2025;Maison;3322.0;44
Paris;94052;Nogent-sur-Marne;peripherie;2021;Appartement;6647.0;542
Paris;94052;Nogent-sur-Marne;peripherie;2021;Maison;9205.0;79
Paris;94052;Nogent-sur-Marne;peripherie;2022;Appartement;6635.0;556
Paris;94052;Nogent-sur-Marne;peripherie;2022;Maison;8939.0;68
Paris;94052;Nogent-sur-Marne;peripherie;2023;Appartement;6518.0;363
Paris;94052;Nogent-sur-Marne;peripherie;2023;Maison;8425.0;51
Paris;94052;Nogent-sur-Marne;peripherie;2024;Appartement;5914.0;369
Paris;94052;Nogent-sur-Marne;peripherie;2024;Maison;7601.0;45
Paris;94052;Nogent-sur-Marne;peripherie;2025;Appartement;6111.0;423
Paris;94052;Nogent-sur-Marne;peripherie;2025;Maison;8353.0;51
Paris;94053;Noiseau;peripherie;2021;Appartement;;21
Paris;94053;Noiseau;peripherie;2021;Maison;3980.0;47
Paris;94053;Noiseau;peripherie;2022;Appartement;;22
Paris;94053;Noiseau;peripherie;2022;Maison;4124.0;33
Paris;94053;Noiseau;peripherie;2023;Appartement;;15
Paris;94053;Noiseau;peripherie;2023;Maison;4124.0;39
Paris;94053;Noiseau;peripherie;2024;Appartement;;17
Paris;94053;Noiseau;peripherie;2024;Maison;;20
Paris;94053;Noiseau;peripherie;2025;Appartement;;22
Paris;94053;Noiseau;peripherie;2025;Maison;;23
Paris;94054;Orly;peripherie;2021;Appartement;3304.0;127
Paris;94054;Orly;peripherie;2021;Maison;4383.0;67
Paris;94054;Orly;peripherie;2022;Appartement;3542.0;109
Paris;94054;Orly;peripherie;2022;Maison;4651.0;52
Paris;94054;Orly;peripherie;2023;Appartement;3398.0;94
Paris;94054;Orly;peripherie;2023;Maison;4066.0;33
Paris;94054;Orly;peripherie;2024;Appartement;3080.0;62
Paris;94054;Orly;peripherie;2024;Maison;4425.0;47
Paris;94054;Orly;peripherie;2025;Appartement;3373.0;64
Paris;94054;Orly;peripherie;2025;Maison;3988.0;57
Paris;94055;Ormesson-sur-Marne;peripherie;2021;Appartement;;4
Paris;94055;Ormesson-sur-Marne;peripherie;2021;Maison;4294.0;128
Paris;94055;Ormesson-sur-Marne;peripherie;2022;Appartement;;8
Paris;94055;Ormesson-sur-Marne;peripherie;2022;Maison;4561.0;103
Paris;94055;Ormesson-sur-Marne;peripherie;2023;Appartement;;19
Paris;94055;Ormesson-sur-Marne;peripherie;2023;Maison;4667.0;80
Paris;94055;Ormesson-sur-Marne;peripherie;2024;Appartement;;5
Paris;94055;Ormesson-sur-Marne;peripherie;2024;Maison;4076.0;100
Paris;94055;Ormesson-sur-Marne;peripherie;2025;Appartement;;4
Paris;94055;Ormesson-sur-Marne;peripherie;2025;Maison;3949.0;96
Paris;94056;Périgny;peripherie;2021;Appartement;;8
Paris;94056;Périgny;peripherie;2021;Maison;3393.0;40
Paris;94056;Périgny;peripherie;2022;Appartement;;7
Paris;94056;Périgny;peripherie;2022;Maison;;19
Paris;94056;Périgny;peripherie;2023;Appartement;;5
Paris;94056;Périgny;peripherie;2023;Maison;;17
Paris;94056;Périgny;peripherie;2024;Appartement;;7
Paris;94056;Périgny;peripherie;2024;Maison;3301.0;31
Paris;94056;Périgny;peripherie;2025;Appartement;;3
Paris;94056;Périgny;peripherie;2025;Maison;;19
Paris;94058;Le Perreux-sur-Marne;peripherie;2021;Appartement;5575.0;484
Paris;94058;Le Perreux-sur-Marne;peripherie;2021;Maison;7077.0;170
Paris;94058;Le Perreux-sur-Marne;peripherie;2022;Appartement;5789.0;490
Paris;94058;Le Perreux-sur-Marne;peripherie;2022;Maison;7785.0;192
Paris;94058;Le Perreux-sur-Marne;peripherie;2023;Appartement;5538.0;332
Paris;94058;Le Perreux-sur-Marne;peripherie;2023;Maison;7364.0;135
Paris;94058;Le Perreux-sur-Marne;peripherie;2024;Appartement;5250.0;277
Paris;94058;Le Perreux-sur-Marne;peripherie;2024;Maison;6531.0;114
Paris;94058;Le Perreux-sur-Marne;peripherie;2025;Appartement;5356.0;364
Paris;94058;Le Perreux-sur-Marne;peripherie;2025;Maison;6208.0;105
Paris;94059;Le Plessis-Trévise;peripherie;2021;Appartement;3647.0;230
Paris;94059;Le Plessis-Trévise;peripherie;2021;Maison;4228.0;62
Paris;94059;Le Plessis-Trévise;peripherie;2022;Appartement;3826.0;203
Paris;94059;Le Plessis-Trévise;peripherie;2022;Maison;4530.0;76
Paris;94059;Le Plessis-Trévise;peripherie;2023;Appartement;3901.0;156
Paris;94059;Le Plessis-Trévise;peripherie;2023;Maison;4955.0;37
Paris;94059;Le Plessis-Trévise;peripherie;2024;Appartement;3548.0;138
Paris;94059;Le Plessis-Trévise;peripherie;2024;Maison;4276.0;48
Paris;94059;Le Plessis-Trévise;peripherie;2025;Appartement;3494.0;179
Paris;94059;Le Plessis-Trévise;peripherie;2025;Maison;4333.0;50
Paris;94060;La Queue-en-Brie;peripherie;2021;Appartement;;27
Paris;94060;La Queue-en-Brie;peripherie;2021;Maison;3544.0;107
Paris;94060;La Queue-en-Brie;peripherie;2022;Appartement;;21
Paris;94060;La Queue-en-Brie;peripherie;2022;Maison;3547.0;113
Paris;94060;La Queue-en-Brie;peripherie;2023;Appartement;;21
Paris;94060;La Queue-en-Brie;peripherie;2023;Maison;3506.0;80
Paris;94060;La Queue-en-Brie;peripherie;2024;Appartement;;19
Paris;94060;La Queue-en-Brie;peripherie;2024;Maison;3200.0;80
Paris;94060;La Queue-en-Brie;peripherie;2025;Appartement;;16
Paris;94060;La Queue-en-Brie;peripherie;2025;Maison;3291.0;78
Paris;94065;Rungis;peripherie;2021;Appartement;4028.0;46
Paris;94065;Rungis;peripherie;2021;Maison;;23
Paris;94065;Rungis;peripherie;2022;Appartement;4047.0;54
Paris;94065;Rungis;peripherie;2022;Maison;;24
Paris;94065;Rungis;peripherie;2023;Appartement;;28
Paris;94065;Rungis;peripherie;2023;Maison;;17
Paris;94065;Rungis;peripherie;2024;Appartement;4255.0;33
Paris;94065;Rungis;peripherie;2024;Maison;;15
Paris;94065;Rungis;peripherie;2025;Appartement;3912.0;78
Paris;94065;Rungis;peripherie;2025;Maison;;28
Paris;94067;Saint-Mandé;peripherie;2021;Appartement;9570.0;345
Paris;94067;Saint-Mandé;peripherie;2021;Maison;;10
Paris;94067;Saint-Mandé;peripherie;2022;Appartement;9375.0;345
Paris;94067;Saint-Mandé;peripherie;2022;Maison;;8
Paris;94067;Saint-Mandé;peripherie;2023;Appartement;9000.0;246
Paris;94067;Saint-Mandé;peripherie;2023;Maison;;8
Paris;94067;Saint-Mandé;peripherie;2024;Appartement;8487.0;252
Paris;94067;Saint-Mandé;peripherie;2024;Maison;;5
Paris;94067;Saint-Mandé;peripherie;2025;Appartement;8561.0;300
Paris;94067;Saint-Mandé;peripherie;2025;Maison;;7
Paris;94068;Saint-Maur-des-Fossés;peripherie;2021;Appartement;5833.0;960
Paris;94068;Saint-Maur-des-Fossés;peripherie;2021;Maison;7744.0;479
Paris;94068;Saint-Maur-des-Fossés;peripherie;2022;Appartement;5938.0;900
Paris;94068;Saint-Maur-des-Fossés;peripherie;2022;Maison;8040.0;408
Paris;94068;Saint-Maur-des-Fossés;peripherie;2023;Appartement;5592.0;709
Paris;94068;Saint-Maur-des-Fossés;peripherie;2023;Maison;7857.0;280
Paris;94068;Saint-Maur-des-Fossés;peripherie;2024;Appartement;5268.0;654
Paris;94068;Saint-Maur-des-Fossés;peripherie;2024;Maison;7095.0;304
Paris;94068;Saint-Maur-des-Fossés;peripherie;2025;Appartement;5261.0;794
Paris;94068;Saint-Maur-des-Fossés;peripherie;2025;Maison;6801.0;349
Paris;94069;Saint-Maurice;peripherie;2021;Appartement;6463.0;171
Paris;94069;Saint-Maurice;peripherie;2021;Maison;;7
Paris;94069;Saint-Maurice;peripherie;2022;Appartement;6662.0;173
Paris;94069;Saint-Maurice;peripherie;2022;Maison;;9
Paris;94069;Saint-Maurice;peripherie;2023;Appartement;6534.0;143
Paris;94069;Saint-Maurice;peripherie;2023;Maison;;1
Paris;94069;Saint-Maurice;peripherie;2024;Appartement;5871.0;111
Paris;94069;Saint-Maurice;peripherie;2024;Maison;;4
Paris;94069;Saint-Maurice;peripherie;2025;Appartement;5853.0;180
Paris;94069;Saint-Maurice;peripherie;2025;Maison;;6
Paris;94070;Santeny;peripherie;2021;Appartement;;14
Paris;94070;Santeny;peripherie;2021;Maison;;27
Paris;94070;Santeny;peripherie;2022;Appartement;;18
Paris;94070;Santeny;peripherie;2022;Maison;3497.0;30
Paris;94070;Santeny;peripherie;2023;Appartement;;8
Paris;94070;Santeny;peripherie;2023;Maison;;25
Paris;94070;Santeny;peripherie;2024;Appartement;;11
Paris;94070;Santeny;peripherie;2024;Maison;;14
Paris;94070;Santeny;peripherie;2025;Appartement;;8
Paris;94070;Santeny;peripherie;2025;Maison;;28
Paris;94071;Sucy-en-Brie;peripherie;2021;Appartement;3410.0;150
Paris;94071;Sucy-en-Brie;peripherie;2021;Maison;4531.0;149
Paris;94071;Sucy-en-Brie;peripherie;2022;Appartement;3845.0;163
Paris;94071;Sucy-en-Brie;peripherie;2022;Maison;4770.0;168
Paris;94071;Sucy-en-Brie;peripherie;2023;Appartement;3690.0;124
Paris;94071;Sucy-en-Brie;peripherie;2023;Maison;4546.0;120
Paris;94071;Sucy-en-Brie;peripherie;2024;Appartement;3370.0;91
Paris;94071;Sucy-en-Brie;peripherie;2024;Maison;4342.0;105
Paris;94071;Sucy-en-Brie;peripherie;2025;Appartement;3387.0;115
Paris;94071;Sucy-en-Brie;peripherie;2025;Maison;3952.0;128
Paris;94073;Thiais;peripherie;2021;Appartement;3704.0;357
Paris;94073;Thiais;peripherie;2021;Maison;4855.0;107
Paris;94073;Thiais;peripherie;2022;Appartement;3836.0;324
Paris;94073;Thiais;peripherie;2022;Maison;5143.0;84
Paris;94073;Thiais;peripherie;2023;Appartement;3952.0;257
Paris;94073;Thiais;peripherie;2023;Maison;4773.0;57
Paris;94073;Thiais;peripherie;2024;Appartement;3472.0;214
Paris;94073;Thiais;peripherie;2024;Maison;4256.0;50
Paris;94073;Thiais;peripherie;2025;Appartement;3684.0;231
Paris;94073;Thiais;peripherie;2025;Maison;4474.0;68
Paris;94074;Valenton;peripherie;2021;Appartement;;26
Paris;94074;Valenton;peripherie;2021;Maison;;19
Paris;94074;Valenton;peripherie;2022;Appartement;3550.0;31
Paris;94074;Valenton;peripherie;2022;Maison;3932.0;34
Paris;94074;Valenton;peripherie;2023;Appartement;;27
Paris;94074;Valenton;peripherie;2023;Maison;;25
Paris;94074;Valenton;peripherie;2024;Appartement;;18
Paris;94074;Valenton;peripherie;2024;Maison;;16
Paris;94074;Valenton;peripherie;2025;Appartement;;11
Paris;94074;Valenton;peripherie;2025;Maison;;27
Paris;94075;Villecresnes;peripherie;2021;Appartement;3626.0;48
Paris;94075;Villecresnes;peripherie;2021;Maison;3812.0;110
Paris;94075;Villecresnes;peripherie;2022;Appartement;3830.0;46
Paris;94075;Villecresnes;peripherie;2022;Maison;3839.0;90
Paris;94075;Villecresnes;peripherie;2023;Appartement;3858.0;48
Paris;94075;Villecresnes;peripherie;2023;Maison;4058.0;71
Paris;94075;Villecresnes;peripherie;2024;Appartement;3584.0;32
Paris;94075;Villecresnes;peripherie;2024;Maison;3740.0;52
Paris;94075;Villecresnes;peripherie;2025;Appartement;3628.0;39
Paris;94075;Villecresnes;peripherie;2025;Maison;3656.0;80
Paris;94076;Villejuif;peripherie;2021;Appartement;5305.0;412
Paris;94076;Villejuif;peripherie;2021;Maison;6278.0;95
Paris;94076;Villejuif;peripherie;2022;Appartement;5434.0;478
Paris;94076;Villejuif;peripherie;2022;Maison;5901.0;104
Paris;94076;Villejuif;peripherie;2023;Appartement;5212.0;357
Paris;94076;Villejuif;peripherie;2023;Maison;5714.0;75
Paris;94076;Villejuif;peripherie;2024;Appartement;4771.0;272
Paris;94076;Villejuif;peripherie;2024;Maison;5816.0;78
Paris;94076;Villejuif;peripherie;2025;Appartement;4784.0;330
Paris;94076;Villejuif;peripherie;2025;Maison;5707.0;90
Paris;94077;Villeneuve-le-Roi;peripherie;2021;Appartement;3684.0;114
Paris;94077;Villeneuve-le-Roi;peripherie;2021;Maison;4000.0;160
Paris;94077;Villeneuve-le-Roi;peripherie;2022;Appartement;3806.0;111
Paris;94077;Villeneuve-le-Roi;peripherie;2022;Maison;4093.0;130
Paris;94077;Villeneuve-le-Roi;peripherie;2023;Appartement;3571.0;73
Paris;94077;Villeneuve-le-Roi;peripherie;2023;Maison;3929.0;87
Paris;94077;Villeneuve-le-Roi;peripherie;2024;Appartement;3529.0;71
Paris;94077;Villeneuve-le-Roi;peripherie;2024;Maison;3763.0;96
Paris;94077;Villeneuve-le-Roi;peripherie;2025;Appartement;3227.0;70
Paris;94077;Villeneuve-le-Roi;peripherie;2025;Maison;3750.0;84
Paris;94078;Villeneuve-Saint-Georges;peripherie;2021;Appartement;2926.0;173
Paris;94078;Villeneuve-Saint-Georges;peripherie;2021;Maison;3332.0;107
Paris;94078;Villeneuve-Saint-Georges;peripherie;2022;Appartement;2824.0;137
Paris;94078;Villeneuve-Saint-Georges;peripherie;2022;Maison;3778.0;92
Paris;94078;Villeneuve-Saint-Georges;peripherie;2023;Appartement;2929.0;125
Paris;94078;Villeneuve-Saint-Georges;peripherie;2023;Maison;3598.0;72
Paris;94078;Villeneuve-Saint-Georges;peripherie;2024;Appartement;2668.0;109
Paris;94078;Villeneuve-Saint-Georges;peripherie;2024;Maison;3340.0;50
Paris;94078;Villeneuve-Saint-Georges;peripherie;2025;Appartement;2561.0;79
Paris;94078;Villeneuve-Saint-Georges;peripherie;2025;Maison;3187.0;90
Paris;94079;Villiers-sur-Marne;peripherie;2021;Appartement;3911.0;254
Paris;94079;Villiers-sur-Marne;peripherie;2021;Maison;4701.0;138
Paris;94079;Villiers-sur-Marne;peripherie;2022;Appartement;3906.0;283
Paris;94079;Villiers-sur-Marne;peripherie;2022;Maison;5232.0;133
Paris;94079;Villiers-sur-Marne;peripherie;2023;Appartement;3943.0;251
Paris;94079;Villiers-sur-Marne;peripherie;2023;Maison;4951.0;110
Paris;94079;Villiers-sur-Marne;peripherie;2024;Appartement;3678.0;188
Paris;94079;Villiers-sur-Marne;peripherie;2024;Maison;4318.0;79
Paris;94079;Villiers-sur-Marne;peripherie;2025;Appartement;3841.0;233
Paris;94079;Villiers-sur-Marne;peripherie;2025;Maison;4294.0;117
Paris;94080;Vincennes;peripherie;2021;Appartement;9500.0;856
Paris;94080;Vincennes;peripherie;2021;Maison;12185.0;37
Paris;94080;Vincennes;peripherie;2022;Appartement;9375.0;905
Paris;94080;Vincennes;peripherie;2022;Maison;12250.0;35
Paris;94080;Vincennes;peripherie;2023;Appartement;8947.0;737
Paris;94080;Vincennes;peripherie;2023;Maison;10504.0;35
Paris;94080;Vincennes;peripherie;2024;Appartement;8500.0;652
Paris;94080;Vincennes;peripherie;2024;Maison;;26
Paris;94080;Vincennes;peripherie;2025;Appartement;8597.0;742
Paris;94080;Vincennes;peripherie;2025;Maison;10965.0;41
Paris;94081;Vitry-sur-Seine;peripherie;2021;Appartement;4000.0;519
Paris;94081;Vitry-sur-Seine;peripherie;2021;Maison;5405.0;199
Paris;94081;Vitry-sur-Seine;peripherie;2022;Appartement;4261.0;532
Paris;94081;Vitry-sur-Seine;peripherie;2022;Maison;5455.0;217
Paris;94081;Vitry-sur-Seine;peripherie;2023;Appartement;4189.0;420
Paris;94081;Vitry-sur-Seine;peripherie;2023;Maison;5469.0;151
Paris;94081;Vitry-sur-Seine;peripherie;2024;Appartement;3779.0;356
Paris;94081;Vitry-sur-Seine;peripherie;2024;Maison;5222.0;127
Paris;94081;Vitry-sur-Seine;peripherie;2025;Appartement;3870.0;382
Paris;94081;Vitry-sur-Seine;peripherie;2025;Maison;4697.0;118
Paris;95018;Argenteuil;peripherie;2021;Appartement;3286.0;702
Paris;95018;Argenteuil;peripherie;2021;Maison;4160.0;514
Paris;95018;Argenteuil;peripherie;2022;Appartement;3444.0;715
Paris;95018;Argenteuil;peripherie;2022;Maison;4442.0;501
Paris;95018;Argenteuil;peripherie;2023;Appartement;3247.0;505
Paris;95018;Argenteuil;peripherie;2023;Maison;4082.0;335
Paris;95018;Argenteuil;peripherie;2024;Appartement;3125.0;461
Paris;95018;Argenteuil;peripherie;2024;Maison;3874.0;330
Paris;95018;Argenteuil;peripherie;2025;Appartement;3094.0;481
Paris;95018;Argenteuil;peripherie;2025;Maison;3812.0;347
Rennes;35001;Acigné;peripherie;2021;Appartement;2966.0;33
Rennes;35001;Acigné;peripherie;2021;Maison;2970.0;56
Rennes;35001;Acigné;peripherie;2022;Appartement;;24
Rennes;35001;Acigné;peripherie;2022;Maison;3240.0;44
Rennes;35001;Acigné;peripherie;2023;Appartement;;16
